x,ulp
0.0125382,0.15865283679368464
0.012548,0.4199974627151684
0.012557800000000001,0.029390655001755986
0.0125676,0.3214638147437501
0.012577399999999999,0.6298351391326998
0.0125872,0.22295363893689593
0.012597,0.26971096920629367
0.0126068,0.6553231401536768
0.0126166,0.4227849804976929
0.0126264,0.260681892210226
0.0126362,0.7195529795625236
0.012646000000000001,0.045176307622882064
0.0126558,0.19781393623537993
0.012665599999999999,0.1831066678711622
0.0126754,0.5347592649882695
0.0126852,0.06751886941895069
0.012695,0.29830069254683833
0.0127048,0.39667301946508465
0.0127146,0.054049793496081244
0.0127244,0.6031294378701442
0.012734200000000001,0.060706293470104276
0.012744,0.07823996025587396
0.0127538,0.2739331894426835
0.0127636,0.7192264072874126
0.0127734,0.3778977913532542
0.0127832,0.30099099273625485
0.012793,0.23147111342388646
0.0128028,0.025890261842706805
0.0128126,0.5883564974333696
0.0128224,0.09818485677491948
0.0128322,0.3230972202144953
0.012842,0.5135690439628685
0.0128518,0.628954976178695
0.0128616,0.3074428310393698
0.0128714,0.16659343119886896
0.0128812,0.38011190861887734
0.012891,0.4344161221363762
0.0129008,0.1815118579649425
0.0129106,0.1716882868678124
0.0129204,0.0349112974333219
0.0129302,0.0626869103126706
0.01294,0.3608565462958295
0.012949800000000001,0.7317738340419364
0.0129596,0.09624030012376525
0.012969399999999999,0.41914911100989893
0.0129792,0.5133540359978551
0.012989,0.23759143262755
0.0129988,0.19834228412839178
0.0130086,0.4475424566723633
0.0130184,0.6970033321720513
0.0130282,0.22394589790285888
0.013038000000000001,0.0952184877216916
0.0130478,0.4769578055827491
0.013057599999999999,0.7086101201012611
0.0130674,0.13493120619086174
0.0130772,0.11235663396680873
0.013087,0.25093636618438414
0.0130968,0.5964501787890417
0.0131066,0.3115783712026549
0.0131164,0.3313360602538134
0.013126200000000001,0.30294296854608094
0.013136,0.2035964190867491
0.0131458,0.22674392486196437
0.0131556,0.5191339067406173
0.0131654,0.5073362653088817
0.0131752,0.025105442872911055
0.013185,0.20491475822469715
0.0131948,0.3450459386762546
0.0132046,0.12302116141587481
0.0132144,0.2988212763835371
0.0132242,0.742371446235161
0.013234,0.3058055339986153
0.0132438,0.3216767194739719
0.0132536,0.0780852993868324
0.0132634,0.27679963509726135
0.0132732,0.09631410092384038
0.013283,0.2749518853360574
0.0132928,0.18418393508170963
0.0133026,0.3384031845527862
0.0133124,0.5702755426661792
0.0133222,0.6738632719540103
0.013332,0.5237106168883046
0.013341800000000001,0.7468215777088041
0.0133516,0.30210343701395453
0.013361399999999999,0.7940388489877995
0.0133712,0.7963907696778142
0.013381,0.13200729172625045
0.0133908,0.08140029164023317
0.0134006,0.5282480525430793
0.0134104,0.18335257561986903
0.0134202,0.05671419397710817
0.013430000000000001,0.43222949314720943
0.0134398,0.6580130533085963
0.013449599999999999,0.6862165473861387
0.0134594,0.27711233489802073
0.0134692,0.49791722142757877
0.013479,0.1640564974303394
0.0134888,0.3545882318940205
0.0134986,0.3313729261627899
0.0135084,0.17759433216866688
0.013518200000000001,0.5554148200832785
0.013528,0.2651784470699071
0.0135378,0.2435355803669065
0.0135476,0.10566981939903415
0.0135574,0.8453479956222454
0.0135672,0.5242986158287616
0.013577,0.44004376967323033
0.0135868,0.3667762349742703
0.0135966,0.02932997495842072
0.0136064,0.33574973559041205
0.0136162,0.2893835211758284
0.013626,0.005739631874833456
0.0136358,0.07920519055432362
0.0136456,0.1898542802780682
0.0136554,0.19590212512290736
0.0136652,0.21080799190175295
0.013675,0.37851882517898905
0.0136848,0.0508543007104973
0.0136946,0.014899964867037076
0.0137044,0.3039457928719264
0.0137142,0.5286873702358545
0.013724,0.033054184962778545
0.013733800000000001,0.13652406884886298
0.0137436,0.1469264027883515
0.013753399999999999,0.19193848290464263
0.0137632,0.02332849816945133
0.013773,0.27474914421799074
0.0137828,0.35221635000930074
0.0137926,0.3876733494243463
0.0138024,0.356760464470933
0.0138122,0.3513880621478351
0.013822000000000001,0.33013091354445157
0.0138318,0.5765422248604366
0.013841599999999999,0.01520204576527998
0.0138514,0.2728416949171599
0.0138612,0.6188106480257086
0.013871,0.3259244854294511
0.0138808,0.22621098652625948
0.0138906,0.18014571220285736
0.0139004,0.17111892995823244
0.013910200000000001,0.08641747000402182
0.01392,0.024778639921747492
0.013929799999999999,0.6715967304911489
0.0139396,0.19931932425167428
0.0139494,0.19292161272940783
0.0139592,0.9358478771986728
0.013968999999999999,0.4518486455464366
0.0139788,0.08281432351705566
0.0139886,0.06563799848558599
0.013998400000000001,0.1744064093177752
0.0140082,0.3811747625379483
0.014018,0.694270076322024
0.0140278,0.42308147211107316
0.0140376,0.5773978171237094
0.0140474,0.33873684262880627
0.014057199999999999,0.4132299724704034
0.014067,0.05195678853534867
0.0140768,0.5458997717075569
0.014086600000000001,0.18577314537219144
0.0140964,0.2757708491515405
0.0141062,0.14634039743444383
0.014116,0.37645078937593346
0.0141258,0.24750211008465425
0.0141356,0.4075721601341613
0.014145399999999999,0.41265352217960394
0.0141552,0.5076480879893438
0.014165,0.38480108048753886
0.0141748,0.047574661526024
0.0141846,0.5180576799596717
0.0141944,0.2891015186677722
0.0142042,0.4403815243911586
0.014214000000000001,0.2383114150694675
0.0142238,0.14996686216580948
0.014233599999999999,0.09905606312780851
0.0142434,0.3346303216300894
0.0142532,0.23916250670762634
0.014263,0.5461970716170997
0.014272799999999999,0.2704168850217507
0.0142826,0.5843190359183259
0.0142924,0.7883698130004376
0.014302200000000001,0.3767426971334855
0.014312,0.7070856436715398
0.014321799999999999,0.18849800858579913
0.0143316,0.5364555676867755
0.0143414,0.3966902887758668
0.0143512,0.19188883944926505
0.014360999999999999,0.025073058977946094
0.0143708,0.27891247731820035
0.0143806,0.4637359873291831
0.014390400000000001,0.1700097250888995
0.0144002,0.09564261953564437
0.01441,0.38907170434996774
0.0144198,0.12558531435373088
0.0144296,0.07006949508966216
0.0144394,0.20771740686489
0.014449199999999999,0.7837232006741688
0.014459,0.58199662958232
0.0144688,0.1144539179695455
0.014478600000000001,0.12585259374705335
0.0144884,0.38043233952028416
0.0144982,0.778775927154329
0.014508,0.006815260345911704
0.0145178,0.10806510131504884
0.0145276,0.0552952914497815
0.014537399999999999,0.560296504433062
0.0145472,0.5470415713278364
0.014557,0.29846343217320664
0.0145668,0.35287324182410124
0.0145766,0.2151945107221622
0.0145864,0.4880790722061604
0.0145962,0.16387333181798994
0.014606000000000001,0.3436681714603074
0.0146158,0.041786483783165594
0.014625599999999999,0.34417311761067454
0.0146354,0.36148609426580397
0.0146452,0.18982179181516576
0.014655,0.5763168455815916
0.014664799999999999,0.31089835795217585
0.0146746,0.8106603504608771
0.0146844,0.36902345245226004
0.014694200000000001,0.4445017133750492
0.014704,0.031177497200462055
0.014713799999999999,0.11761513798513014
0.0147236,0.26506057162906793
0.0147334,0.20677909515592494
0.0147432,0.11441021762727653
0.014752999999999999,0.817042850779478
0.0147628,0.29007249642238375
0.0147726,0.44987192991286706
0.014782400000000001,0.7375683152639834
0.0147922,0.03321826452900542
0.014802,0.5658145691164195
0.0148118,0.45840201600311553
0.0148216,0.7129174028065188
0.0148314,0.14594255044674853
0.014841199999999999,0.7344775568222278
0.014851,0.40229136971503127
0.0148608,0.23256910513210913
0.014870600000000001,0.9984634241800034
0.0148804,0.524111863154401
0.0148902,0.8935603628462293
0.0149,0.3284503986544469
0.0149098,0.3046333548259702
0.0149196,0.10344561148698547
0.014929399999999999,0.8012432774208398
0.0149392,0.3218712373939359
0.014949,0.1841717956917969
0.0149588,0.10555571446515484
0.0149686,0.18472158401632818
0.0149784,0.377901924496894
0.0149882,0.17161870173760393
0.014998000000000001,0.7153129838725475
0.0150078,0.07500238567469386
0.015017599999999999,0.22818453203120426
0.0150274,0.44951448979692477
0.0150372,0.3064654195796303
0.015047,0.4172434882356846
0.015056799999999999,0.39348531343048215
0.0150666,0.14852673940938774
0.0150764,0.4814491981197977
0.015086200000000001,0.3197072517258595
0.015096,0.05422727645991648
0.015105799999999999,0.36578249647361294
0.0151156,0.5603248907296318
0.0151254,0.3043816925989529
0.0151352,0.40081385429400945
0.015144999999999999,0.38000369075786683
0.0151548,0.19098183751649508
0.0151646,0.2068840868504074
0.015174400000000001,0.3944228075696137
0.0151842,0.36112197354088055
0.015194,0.36791358308301036
0.0152038,0.055242243916428076
0.0152136,0.2199327657595288
0.0152234,0.3210975603611994
0.015233199999999999,0.4912310243648788
0.015243,0.11456132434813751
0.0152528,0.07621403557433512
0.0152626,0.6515941377916006
0.0152724,0.31666819847504346
0.0152822,0.10598672443031415
0.015292,0.2900149514124899
0.0153018,0.25032855281971683
0.0153116,0.2692148162637776
0.015321399999999999,0.7300199295064831
0.0153312,0.22916179096911765
0.015341,0.17385768057184509
0.0153508,0.1446152389203956
0.015360599999999999,0.10785311588229347
0.0153704,0.44055984949837057
0.0153802,0.5242440015933346
0.015390000000000001,0.263540738190649
0.0153998,0.739862658208201
0.015409599999999999,0.27030841722081267
0.0154194,0.33911444333245844
0.0154292,0.2512580395359723
0.015439,0.1324490850196569
0.015448799999999999,0.41343241420006954
0.0154586,0.4155999518543747
0.0154684,0.479615245957541
0.015478200000000001,0.2577845108263433
0.015488,0.6581356876982648
0.015497799999999999,0.35540732568495287
0.0155076,0.1935410057936804
0.0155174,0.3352918999360942
0.0155272,0.5487718500008826
0.015536999999999999,0.5177100429968983
0.0155468,0.20604986817354656
0.0155566,0.14940498395575622
0.015566400000000001,0.6258975224117596
0.0155762,0.3342115635137139
0.015586,0.20496416019003144
0.0155958,0.06329037568189427
0.0156056,0.07751465564314068
0.0156154,0.4159697590958513
0.0156252,0.3541711931158607
0.015635,0.38199705240692494
0.0156448,0.1772628828696775
0.015654599999999998,0.5057897119549801
0.015664400000000002,0.4670104821606888
0.0156742,0.9846159027499782
0.015684,0.3423291560929325
0.0156938,0.5060427754147866
0.015703599999999998,0.7394977282070536
0.0157134,0.12023229532137075
0.0157232,0.1072296648599771
0.015733,0.4001933501722427
0.0157428,0.07398591021066188
0.0157526,0.32162901254020987
0.0157624,0.04776204758464319
0.0157722,0.6097464515458525
0.015782,0.021879640773741976
0.0157918,0.28785116692825186
0.0158016,0.6052613813145381
0.0158114,0.6089676744023761
0.0158212,0.5338422236524084
0.015830999999999998,0.7166016839981614
0.0158408,0.2489536463442219
0.0158506,0.17474946853648154
0.0158604,0.013780825768470057
0.0158702,0.003638419538864826
0.01588,0.4924797160430918
0.0158898,0.2899701372408078
0.0158996,0.4614579834059877
0.0159094,0.17160418885561796
0.0159192,0.08559562773096696
0.015929,0.4669429002016171
0.0159388,0.226576508618636
0.0159486,0.10054616765748138
0.0159584,0.08372266211151992
0.015968200000000002,0.048452976509889896
0.015978,0.041660066213701025
0.0159878,0.9024956437952866
0.0159976,0.7938323413590486
0.016007399999999998,0.20292971224146356
0.0160172,0.3524270492173225
0.016027,0.3728399640037312
0.0160368,0.4194090362324813
0.0160466,0.4001301762599138
0.0160564,0.15630003664223796
0.0160662,0.5491594192020733
0.016076,0.2870509464530895
0.0160858,0.17714472262848696
0.0160956,0.03238583799507295
0.0161054,0.17972664535129795
0.0161152,0.447339241782097
0.016125,1.018168787571002
0.016134799999999998,0.23748015424191093
0.0161446,0.10128318977501256
0.0161544,0.126296090635899
0.0161642,0.177853631327878
0.016174,0.2857722063473506
0.016183799999999998,0.3623305268262273
0.0161936,0.3046201580793201
0.0162034,0.2512477881385407
0.0162132,0.40128797366848695
0.016223,0.7686622413018772
0.0162328,0.28315652159350113
0.0162426,0.31375470545504364
0.0162524,0.8417973218790344
0.0162622,0.24654457707563887
0.016272000000000002,0.1969432852507852
0.0162818,0.5357756438488244
0.0162916,0.5082489548448434
0.0163014,0.17102526402378979
0.016311199999999998,0.43634739194957434
0.016321,0.0990354354427242
0.0163308,0.10518727030571993
0.0163406,0.10113630101140196
0.0163504,0.35562513432174636
0.0163602,0.289413233787023
0.01637,0.5614073460942708
0.0163798,0.23035831304132423
0.0163896,0.10442549091189807
0.0163994,0.7351823541126898
0.0164092,0.11804132607046174
0.016419,0.2996559609319166
0.0164288,0.021754070078791106
0.016438599999999998,0.2342443797547743
0.016448400000000002,0.1602845591132072
0.0164582,0.04783783359617129
0.016468,0.23881689142235765
0.0164778,0.2846509572584941
0.016487599999999998,0.6459251969279061
0.0164974,0.11227630305551477
0.0165072,0.20105491274201664
0.016517,0.6118734017945374
0.0165268,0.6529481359839711
0.0165366,0.6732523224451546
0.0165464,0.1746067265996608
0.0165562,0.32917638742025773
0.016566,0.3826399954944665
0.0165758,0.11785231263512191
0.0165856,0.1360006185205212
0.0165954,0.46832034179151794
0.0166052,0.03585563557204831
0.016614999999999998,0.01232789480311557
0.0166248,0.10040269993056117
0.0166346,0.014976182585236242
0.0166444,0.5211475753757647
0.0166542,0.466643745534976
0.016663999999999998,0.45924850047211174
0.0166738,0.4076755991303562
0.0166836,0.33630044284795485
0.0166934,0.14444593952237963
0.0167032,0.5410553684010198
0.016713,0.10998820267967778
0.0167228,0.6321466161020699
0.0167326,0.6700800577573959
0.0167424,0.2098197275173745
0.016752200000000002,0.7429429072794181
0.016762,0.19393433922825778
0.0167718,0.10294812774342581
0.0167816,0.26535396817727597
0.016791399999999998,0.1551378795686448
0.0168012,0.24791637894443672
0.016811,0.4923299115724761
0.0168208,0.15296733916701735
0.0168306,0.2413157938422066
0.0168404,0.03917122940732123
0.0168502,0.7808212995775499
0.01686,0.0704450999113953
0.0168698,0.08947034263013591
0.0168796,0.4467518469565608
0.0168894,0.09774474350580875
0.0168992,0.26766482532440733
0.016909,0.5433287185514443
0.016918799999999998,0.11342680072995108
0.0169286,0.3955013665395903
0.0169384,1.148971447482415
0.0169482,0.06860884731006985
0.016958,0.4803669501575549
0.016967799999999998,0.15237338810263842
0.0169776,0.16108100677887546
0.0169874,0.2352077830831159
0.0169972,0.6938342535266362
0.017007,0.09100365643618913
0.0170168,0.1522835902742162
0.0170266,0.6992904243931446
0.0170364,0.3775179843513071
0.0170462,0.40698846059471533
0.017056,0.8402200882742394
0.0170658,0.4043964202235451
0.0170756,0.17342301808229427
0.0170854,0.29412265939132837
0.017095199999999998,0.7294768173737232
0.017105,0.09766250530905486
0.0171148,0.21131269932320698
0.0171246,0.5821056069470162
0.0171344,0.05958903407920467
0.0171442,0.07802275694989441
0.017154,0.11296239253317919
0.0171638,0.12024373108262425
0.0171736,0.4479765777691786
0.0171834,0.2462487209987493
0.0171932,0.2500468226525318
0.017203,0.2699213592551988
0.0172128,0.310237802896374
0.017222599999999998,0.305109167675791
0.017232400000000002,0.812790612824012
0.0172422,0.2764508797207894
0.017252,0.06306056993246364
0.0172618,0.1826862559405344
0.017271599999999998,0.8815522247401821
0.0172814,0.1666529085965368
0.0172912,0.36012717067129907
0.017301,0.3756605135204294
0.0173108,0.7463131398906782
0.0173206,0.46731290387769175
0.0173304,0.17858020373417038
0.0173402,0.04597410680386314
0.01735,0.24326535767254187
0.0173598,0.04351320435369247
0.0173696,0.06296165337296808
0.0173794,0.9415737645931145
0.0173892,0.14309071523943853
0.017398999999999998,0.08522149497559126
0.0174088,0.05687487325471237
0.0174186,0.22638302640850222
0.0174284,0.31000589918856847
0.0174382,0.038448406278995005
0.017447999999999998,0.42474447806903154
0.0174578,0.43954143179607497
0.0174676,0.1600255203929413
0.0174774,0.25360314676922496
0.0174872,0.2949011731436802
0.017497,0.7306283418945236
0.0175068,0.012042072733828457
0.0175166,0.46359745607993713
0.017526399999999998,0.6404489508676655
0.017536200000000002,0.32086834783818213
0.017546,0.18710607815033828
0.0175558,0.26994448167997187
0.0175656,0.17488838059935527
0.017575399999999998,0.18797440071684887
0.0175852,0.34265373104568825
0.017595,0.6999759555915457
0.0176048,0.19071757096882389
0.0176146,0.701985346795154
0.0176244,0.8015106024819153
0.0176342,0.5270656094068563
0.017644,0.3403592278383289
0.0176538,0.6237160936091608
0.0176636,0.40367443396490293
0.0176734,0.3238687683901512
0.0176832,0.15228080282180484
0.017693,0.16014492159068636
0.017702799999999998,0.1942571047852601
0.0177126,0.2398374954783191
0.0177224,0.40760477964970127
0.0177322,0.48314427051940606
0.017742,0.26015600300818076
0.017751799999999998,0.3050053423838773
0.0177616,0.08817220708468676
0.0177714,0.1848844455077013
0.0177812,0.7414468711697079
0.017791,0.2648718159106605
0.0178008,0.47093749137992064
0.0178106,0.18141458499350138
0.0178204,0.057014189218948554
0.017830199999999997,0.22750086371445738
0.01784,0.4264995942687096
0.0178498,0.9909275311295009
0.0178596,0.22174465001107668
0.0178694,0.27277195963647605
0.017879199999999998,0.9570777161860445
0.017889000000000002,0.7324995131933847
0.0178988,0.09322045962279364
0.0179086,0.36697251566448846
0.0179184,0.25511008977416993
0.0179282,0.07600515723743254
0.017938,0.014076299895179268
0.0179478,0.659346848495137
0.017957599999999997,0.12844794674578766
0.0179674,0.0033550401972712016
0.0179772,0.5716142688300704
0.017987,0.14612288487714556
0.0179968,0.07118717371728933
0.018006599999999998,0.27072723575536156
0.018016400000000002,0.4082719882961266
0.0180262,0.021645933379618933
0.018036,0.6231125618074511
0.0180458,0.2447696272951512
0.018055599999999998,0.07122639587340297
0.0180654,0.5380776376644395
0.0180752,0.9525297613937639
0.018085,0.5853141004199183
0.0180948,0.37206117042659836
0.0181046,0.9754160551535163
0.0181144,0.11435460696376104
0.0181242,0.030744770459651176
0.018133999999999997,0.5580488645540809
0.0181438,1.0477304377951728
0.0181536,0.44448202735314607
0.0181634,0.06354237922795698
0.0181732,0.6728981265488545
0.018182999999999998,0.24718000663518383
0.018192800000000002,0.6381962514355348
0.0182026,1.0264162863070732
0.0182124,0.8118983586098422
0.0182222,0.46507395343558006
0.018231999999999998,0.09882813999353866
0.0182418,0.23909373249943772
0.0182516,0.6612755715604162
0.018261399999999997,0.967486582402669
0.0182712,0.4732524278388877
0.018281,0.36548308954977127
0.0182908,0.13801989546615467
0.0183006,0.30321695280191574
0.018310399999999998,0.2967966621209795
0.018320200000000002,0.13326982518914207
0.01833,0.05671718978250225
0.0183398,0.285974040293414
0.0183496,0.09390131900053575
0.018359399999999998,0.349305890799682
0.018369200000000002,0.5594181921851883
0.018379,0.025107126570699887
0.0183888,0.04947313049007527
0.0183986,0.130803974840936
0.0184084,0.8862320441616294
0.0184182,0.25446545775507995
0.018428,0.24662654986085955
0.018437799999999997,0.4504735225671759
0.0184476,0.29240866350313005
0.0184574,0.3229855514963029
0.0184672,0.1600559082140341
0.018477,0.5395244822535863
0.018486799999999998,0.2521392552985857
0.018496600000000002,0.7390986724819917
0.0185064,0.6679505870498418
0.0185162,0.6869935851220402
0.018526,0.17899450728000174
0.018535799999999998,0.12220814783035223
0.0185456,0.4934865879507852
0.0185554,0.508100473281526
0.0185652,1.097896942620707
0.018575,0.6141086716517313
0.0185848,0.6094798283854552
0.0185946,0.5247611159843739
0.0186044,0.7662347601760451
0.018614199999999997,0.1841276398538052
0.018624,0.6275961883976716
0.0186338,0.5447083545009259
0.0186436,0.7471360271131402
0.0186534,0.7540508836175751
0.018663199999999998,0.2613777303828107
0.018673000000000002,0.061177362469955705
0.0186828,0.22299974142248877
0.0186926,0.8622065441338045
0.0187024,0.22202733934772934
0.0187122,0.2709343540045277
0.018722,0.1513795973571127
0.0187318,0.9235746409943268
0.018741599999999997,0.3903850592288845
0.0187514,0.2916698132084113
0.0187612,0.4383775675521801
0.018771,0.18142214372742355
0.0187808,0.7047921902050235
0.018790599999999998,0.41041157834005126
0.018800400000000002,0.23993838611830554
0.0188102,0.26065920605698933
0.01882,0.09665834322622209
0.0188298,0.8022924128054605
0.018839599999999998,0.36214967365537065
0.0188494,0.27237130685905375
0.0188592,0.6138227240475519
0.018869,0.04329007383518233
0.0188788,0.893277005128228
0.0188886,0.7222727993361375
0.0188984,0.34152672132001793
0.0189082,0.2517237816228581
0.018917999999999997,0.36734397968457266
0.0189278,0.1457940780940548
0.0189376,0.3225234372366463
0.0189474,0.3883676816568453
0.0189572,0.5658635273498388
0.018966999999999998,0.005260866253709589
